Ano,Mês,País Importado,Produto,UF Importadora,Via,FOB (US$)
2020,3,Argentina,Cereais,Paraná,MARITIMA,"9.848.846,00"
2020,10,Catar,Adubos (fertilizantes),Santa Catarina,MARITIMA,"9.830.602,00"
2020,9,Estados Unidos,Adubos (fertilizantes),Paraná,MARITIMA,"9.797.771,00"
2020,2,Índia,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"9.786.345,00"
2020,9,China,Adubos (fertilizantes),Paraná,MARITIMA,"9.718.205,00"
2020,4,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.694.560,00"
2020,1,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"9.693.532,00"
2020,8,Israel,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.678.174,00"
2020,7,Marrocos,Adubos (fertilizantes),Paraná,MARITIMA,"9.669.553,00"
2020,12,Indonésia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"9.647.554,00"
2020,10,China,Tecidos de malha,Santa Catarina,MARITIMA,"9.607.417,00"
2020,12,Alemanha,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.602.665,00"
2020,11,Estados Unidos,Produtos farmacêuticos,Paraná,AEREA,"9.596.146,00"
2020,7,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"9.556.986,00"
2020,11,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.548.177,00"
2020,12,China,Borracha e suas obras,Paraná,MARITIMA,"9.523.542,00"
2020,12,Rússia,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.518.057,00"
2020,9,Estados Unidos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.516.061,00"
2020,7,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.489.866,00"
2020,2,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"9.440.895,00"
2020,6,China,Borracha e suas obras,Santa Catarina,MARITIMA,"9.415.527,00"
2020,5,Catar,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.369.189,00"
2020,12,Marrocos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.339.708,00"
2020,4,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,"9.299.354,00"
2020,4,Dinamarca,Produtos farmacêuticos,Paraná,MARITIMA,"9.272.125,00"
2020,12,China,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"9.270.293,00"
2020,1,Marrocos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.200.537,00"
2020,3,Turquia,Adubos (fertilizantes),Santa Catarina,MARITIMA,"9.198.503,00"
2020,9,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,"9.167.463,00"
2020,8,Catar,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.162.735,00"
2020,5,China,Produtos farmacêuticos,Santa Catarina,AEREA,"9.152.678,00"
2020,12,China,Alumínio e suas obras,Santa Catarina,MARITIMA,"9.148.948,00"
2020,12,Belarus,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.133.787,00"
2020,5,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"9.133.437,00"
2020,12,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,RODOVIARIA,"9.125.141,00"
2020,11,Arábia Saudita,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.108.975,00"
2020,2,Estados Unidos,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"9.086.816,00"
2020,9,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,"9.069.799,00"
2020,11,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,RODOVIARIA,"9.063.548,00"
2020,10,China,Plásticos e suas obras,Paraná,MARITIMA,"9.059.136,00"
2020,8,Estados Unidos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.031.142,00"
2020,6,Arábia Saudita,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"9.013.780,00"
2020,5,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,"9.008.987,00"
2020,5,Marrocos,Adubos (fertilizantes),Paraná,MARITIMA,"8.973.413,00"
2020,11,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,"8.958.201,00"
2020,11,Paraguai,Cereais,Santa Catarina,RODOVIARIA,"8.927.632,00"
2020,4,Canadá,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.918.401,00"
2020,9,Paraguai,Cereais,Santa Catarina,RODOVIARIA,"8.912.227,00"
2020,12,Uruguai,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,"8.910.283,00"
2020,9,China,Plásticos e suas obras,Paraná,MARITIMA,"8.909.851,00"
2020,1,Marrocos,Adubos (fertilizantes),Paraná,MARITIMA,"8.908.062,00"
2020,12,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"8.840.186,00"
2020,7,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"8.834.390,00"
2020,12,Trinidad e Tobago,Produtos químicos orgânicos,Paraná,MARITIMA,"8.787.990,00"
2020,1,Belarus,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.779.675,00"
2020,11,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"8.755.414,00"
2020,10,Canadá,Adubos (fertilizantes),Paraná,MARITIMA,"8.743.634,00"
2020,12,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,"8.717.568,00"
2020,12,Índia,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"8.710.634,00"
2020,5,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"8.698.724,00"
2020,11,Estados Unidos,Adubos (fertilizantes),Paraná,MARITIMA,"8.693.138,00"
2020,5,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"8.687.953,00"
2020,11,Venezuela,Alumínio e suas obras,Santa Catarina,MARITIMA,"8.677.552,00"
2020,9,China,Tecidos de malha,Santa Catarina,MARITIMA,"8.609.218,00"
2020,11,Catar,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.608.521,00"
2020,9,Japão,Produtos químicos orgânicos,Paraná,MARITIMA,"8.607.226,00"
2020,8,Estados Unidos,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"8.597.417,00"
2020,3,Canadá,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.593.442,00"
2020,11,Uruguai,Cereais,Rio Grande do Sul,RODOVIARIA,"8.591.188,00"
2020,4,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"8.575.413,00"
2020,5,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"8.482.492,00"
2020,10,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"8.471.097,00"
2020,12,Arábia Saudita,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.440.538,00"
2020,8,China,Borracha e suas obras,Santa Catarina,MARITIMA,"8.430.158,00"
2020,9,França,Produtos químicos orgânicos,Paraná,AEREA,"8.406.987,00"
2020,10,Belarus,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.400.176,00"
2020,3,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"8.387.127,00"
2020,6,Estados Unidos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.376.529,00"
2020,12,Argentina,Cereais,Rio Grande do Sul,MARITIMA,"8.369.943,00"
2020,3,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"8.366.452,00"
2020,1,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,"8.346.181,00"
2020,8,China,Adubos (fertilizantes),Paraná,MARITIMA,"8.306.521,00"
2020,4,Rússia,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.296.251,00"
2020,3,Alemanha,Plásticos e suas obras,Santa Catarina,MARITIMA,"8.273.442,00"
2020,1,China,Plásticos e suas obras,Paraná,MARITIMA,"8.252.673,00"
2020,1,China,Borracha e suas obras,Paraná,MARITIMA,"8.199.796,00"
2020,4,Catar,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.198.016,00"
2020,4,Canadá,Adubos (fertilizantes),Paraná,MARITIMA,"8.193.378,00"
2020,6,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"8.179.776,00"
2020,11,Omã,Adubos (fertilizantes),Santa Catarina,MARITIMA,"8.118.098,00"
2020,11,Estados Unidos,Plásticos e suas obras,Paraná,MARITIMA,"8.110.247,00"
2020,9,China,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"8.096.552,00"
2020,8,Austrália,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"8.093.187,00"
2020,7,Israel,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"8.052.247,00"
2020,9,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,RODOVIARIA,"8.028.800,00"
2020,12,Guiana,Cereais,Santa Catarina,MARITIMA,"8.012.112,00"
2020,8,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,RODOVIARIA,"7.991.092,00"
2020,11,Índia,Produtos químicos orgânicos,Paraná,MARITIMA,"7.965.076,00"
2020,2,China,Borracha e suas obras,Paraná,MARITIMA,"7.960.926,00"
2020,4,Espanha,Produtos químicos orgânicos,Paraná,MARITIMA,"7.954.086,00"
2020,6,Israel,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.953.246,00"
2020,11,Austrália,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"7.899.159,00"
2020,4,Estados Unidos,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.887.605,00"
2020,6,China,Produtos farmacêuticos,Santa Catarina,AEREA,"7.854.643,00"
2020,10,Arábia Saudita,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.814.424,00"
2020,1,Nigéria,Adubos (fertilizantes),Santa Catarina,MARITIMA,"7.813.419,00"
2020,12,Argentina,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"7.813.017,00"
2020,3,Estados Unidos,Plásticos e suas obras,Paraná,MARITIMA,"7.803.109,00"
2020,4,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"7.774.898,00"
2020,10,Trinidad e Tobago,Produtos químicos orgânicos,Paraná,MARITIMA,"7.770.482,00"
2020,9,Belarus,Adubos (fertilizantes),Paraná,MARITIMA,"7.755.902,00"
2020,1,China,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.734.041,00"
2020,8,França,Produtos químicos orgânicos,Paraná,MARITIMA,"7.680.375,00"
2020,12,Tailândia,Borracha e suas obras,Santa Catarina,MARITIMA,"7.673.935,00"
2020,12,Israel,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"7.673.307,00"
2020,11,Indonésia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"7.657.379,00"
2020,3,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,"7.651.209,00"
2020,11,Chile,Produtos químicos orgânicos,Paraná,MARITIMA,"7.648.114,00"
2020,8,Canadá,Adubos (fertilizantes),Santa Catarina,MARITIMA,"7.628.431,00"
2020,8,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,"7.627.362,00"
2020,1,Alemanha,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.614.094,00"
2020,1,China,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"7.603.634,00"
2020,2,China,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"7.600.887,00"
2020,10,Argentina,Produtos diversos das indústrias químicas,Santa Catarina,RODOVIARIA,"7.599.760,00"
2020,8,Barein,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.594.246,00"
2020,1,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"7.589.665,00"
2020,7,Canadá,Adubos (fertilizantes),Paraná,MARITIMA,"7.556.289,00"
2020,2,Belarus,Adubos (fertilizantes),Paraná,MARITIMA,"7.543.093,00"
2020,5,China,Plásticos e suas obras,Paraná,MARITIMA,"7.538.488,00"
2020,6,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.535.144,00"
2020,11,México,Zinco e suas obras,Santa Catarina,MARITIMA,"7.491.981,00"
2020,1,Índia,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"7.473.809,00"
2020,2,China,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.453.824,00"
2020,11,Omã,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.443.059,00"
2020,11,Barein,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.438.347,00"
2020,12,Uruguai,Cereais,Rio Grande do Sul,RODOVIARIA,"7.410.520,00"
2020,4,Argentina,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"7.405.836,00"
2020,11,China,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"7.375.911,00"
2020,1,China,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"7.371.862,00"
2020,5,Estados Unidos,Adubos (fertilizantes),Paraná,MARITIMA,"7.365.703,00"
2020,2,Catar,Adubos (fertilizantes),Paraná,MARITIMA,"7.344.942,00"
2020,4,Argentina,Cereais,Santa Catarina,MARITIMA,"7.322.609,00"
2020,9,Belarus,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.294.656,00"
2020,10,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,"7.291.689,00"
2020,10,Estados Unidos,Produtos químicos orgânicos,Paraná,MARITIMA,"7.290.928,00"
2020,7,China,Plásticos e suas obras,Paraná,MARITIMA,"7.283.994,00"
2020,4,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.268.310,00"
2020,10,China,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.259.205,00"
2020,8,Dinamarca,Produtos farmacêuticos,Paraná,MARITIMA,"7.235.806,00"
2020,10,Rússia,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.208.232,00"
2020,4,China,Borracha e suas obras,Santa Catarina,MARITIMA,"7.206.678,00"
2020,8,China,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.198.085,00"
2020,12,Uruguai,Preparações alimentícias diversas,Santa Catarina,RODOVIARIA,"7.190.701,00"
2020,3,China,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.187.649,00"
2020,11,Marrocos,Adubos (fertilizantes),Paraná,MARITIMA,"7.186.087,00"
2020,7,Argentina,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"7.162.710,00"
2020,10,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.149.543,00"
2020,5,China,Borracha e suas obras,Paraná,MARITIMA,"7.140.937,00"
2020,6,Catar,Adubos (fertilizantes),Paraná,MARITIMA,"7.135.450,00"
2020,9,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,"7.128.850,00"
2020,1,Argentina,Plásticos e suas obras,Santa Catarina,RODOVIARIA,"7.122.366,00"
2020,11,Paraguai,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,RODOVIARIA,"7.115.165,00"
2020,6,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,"7.113.614,00"
2020,2,Israel,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"7.111.091,00"
2020,5,Índia,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"7.075.148,00"
2020,6,Canadá,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.067.080,00"
2020,9,China,Borracha e suas obras,Paraná,MARITIMA,"7.066.111,00"
2020,8,Israel,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"7.053.570,00"
2020,1,Rússia,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"7.040.882,00"
2020,8,China,Plásticos e suas obras,Paraná,MARITIMA,"7.006.715,00"
2020,2,China,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"6.997.386,00"
2020,10,Uruguai,Cereais,Rio Grande do Sul,RODOVIARIA,"6.953.746,00"
2020,4,Tailândia,Borracha e suas obras,Santa Catarina,MARITIMA,"6.951.731,00"
2020,6,Dinamarca,Produtos farmacêuticos,Paraná,MARITIMA,"6.949.407,00"
2020,12,China,Obras diversas,Santa Catarina,MARITIMA,"6.947.884,00"
2020,3,Israel,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"6.947.762,00"
2020,9,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"6.926.691,00"
2020,12,Canadá,Adubos (fertilizantes),Paraná,MARITIMA,"6.926.275,00"
2020,10,China,Adubos (fertilizantes),Santa Catarina,MARITIMA,"6.919.940,00"
2020,6,Países Baixos (Holanda),Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"6.906.802,00"
2020,3,França,Produtos químicos orgânicos,Paraná,MARITIMA,"6.901.569,00"
2020,8,Irã,Adubos (fertilizantes),Santa Catarina,MARITIMA,"6.894.393,00"
2020,2,China,Plásticos e suas obras,Paraná,MARITIMA,"6.892.394,00"
2020,3,Nigéria,Adubos (fertilizantes),Santa Catarina,MARITIMA,"6.891.977,00"
2020,10,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,"6.851.125,00"
2020,1,Estados Unidos,Produtos farmacêuticos,Paraná,MARITIMA,"6.836.276,00"
2020,10,Tailândia,Borracha e suas obras,Santa Catarina,MARITIMA,"6.829.561,00"
2020,7,Argentina,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"6.819.985,00"
2020,5,Canadá,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"6.805.700,00"
2020,3,Paraguai,Cereais,Paraná,RODOVIARIA,"6.789.024,00"
2020,10,Alemanha,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"6.784.411,00"
2020,12,Índia,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"6.783.744,00"
2020,7,Argélia,Adubos (fertilizantes),Paraná,MARITIMA,"6.782.962,00"
2020,7,Estados Unidos,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"6.777.758,00"
2020,1,Paraguai,Cereais,Santa Catarina,RODOVIARIA,"6.773.326,00"
2020,2,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"6.766.756,00"
2020,10,México,Embarcações e estruturas flutuantes,Santa Catarina,MARITIMA,"6.765.432,00"
2020,1,China,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"6.762.936,00"
2020,11,China,Alumínio e suas obras,Rio Grande do Sul,MARITIMA,"6.725.028,00"
2020,12,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,"6.713.358,00"
2020,6,China,Plásticos e suas obras,Paraná,MARITIMA,"6.713.149,00"
2020,2,México,Zinco e suas obras,Santa Catarina,MARITIMA,"6.708.134,00"
2020,10,Indonésia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"6.704.511,00"
2020,10,Estados Unidos,Adubos (fertilizantes),Paraná,MARITIMA,"6.702.467,00"
2020,10,Argentina,Alumínio e suas obras,Santa Catarina,MARITIMA,"6.682.750,00"
2020,3,Argentina,Cereais,Rio Grande do Sul,MARITIMA,"6.674.306,00"
2020,3,Rússia,Adubos (fertilizantes),Santa Catarina,MARITIMA,"6.622.732,00"
2020,5,Estados Unidos,Plásticos e suas obras,Paraná,MARITIMA,"6.606.401,00"
2020,10,China,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"6.605.531,00"
2020,4,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,"6.594.779,00"
2020,7,Países Baixos (Holanda),Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"6.574.496,00"
2020,3,Tailândia,Borracha e suas obras,Santa Catarina,MARITIMA,"6.555.482,00"
2020,11,Bélgica,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"6.545.219,00"
2020,7,Dinamarca,Produtos farmacêuticos,Paraná,MARITIMA,"6.535.538,00"
2020,11,Nigéria,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"6.474.753,00"
2020,1,Arábia Saudita,Plásticos e suas obras,Santa Catarina,MARITIMA,"6.446.705,00"
2020,9,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,"6.444.917,00"
2020,10,Alemanha,Plásticos e suas obras,Santa Catarina,MARITIMA,"6.437.474,00"
2020,4,Paraguai,Cereais,Paraná,RODOVIARIA,"6.427.218,00"
2020,6,Argentina,Cereais,Paraná,MARITIMA,"6.417.088,00"
2020,11,Alemanha,Produtos farmacêuticos,Santa Catarina,AEREA,"6.412.002,00"
2020,3,Argentina,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Paraná,MARITIMA,"6.411.393,00"
2020,6,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"6.395.089,00"
2020,11,Estados Unidos,Borracha e suas obras,Santa Catarina,MARITIMA,"6.393.574,00"
